BarCode,Product Name,SKU,Collection,SIZE,Sale Price,Cost Price,Collection Description,Collection Discount,Tax Percentage,STATUS
5071502381,Seljan ,FCZ-07,ZUMRA,L,"  19,999 ","  19,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502382,Pınar ,FCZ-13,ZUMRA,XS,"  17,999 ","  17,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502383,Pınar ,FCZ-13,ZUMRA,S,"  17,999 ","  17,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502384,Pınar ,FCZ-13,ZUMRA,M,"  17,999 ","  17,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502385,Pınar ,FCZ-13,ZUMRA,L,"  17,999 ","  17,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502386,Dilara,FCZ-14,ZUMRA,M,"  25,999 ","  25,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502387,Dilara,FCZ-14,ZUMRA,L,"  25,999 ","  25,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502388,Feride ,FCZ-09,ZUMRA,XS,"  16,999 ","  16,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502389,Feride ,FCZ-09,ZUMRA,S,"  16,999 ","  16,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502390,Feride ,FCZ-09,ZUMRA,M,"  16,999 ","  16,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502391,Feride ,FCZ-09,ZUMRA,L,"  16,999 ","  16,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502392,Nazlı ,FCZ-11,ZUMRA,XS,"  21,999 ","  21,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502393,Nazlı ,FCZ-11,ZUMRA,S,"  21,999 ","  21,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502394,Nazlı ,FCZ-11,ZUMRA,M,"  21,999 ","  21,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502395,Nazlı ,FCZ-11,ZUMRA,L,"  21,999 ","  21,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502396,Sıla,FCZ-12,ZUMRA,XS,"  21,999 ","  21,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502397,Sıla,FCZ-12,ZUMRA,S,"  21,999 ","  21,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502398,Sıla,FCZ-12,ZUMRA,M,"  21,999 ","  21,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502399,Sıla,FCZ-12,ZUMRA,L,"  21,999 ","  21,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502400,Rüya ,FCZ-06,ZUMRA,S,"  19,999 ","  19,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502401,Rüya ,FCZ-06,ZUMRA,M,"  19,999 ","  19,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502402,Rüya ,FCZ-06,ZUMRA,L,"  19,999 ","  19,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502403,Melis,FCZ-10,ZUMRA,XS,"  16,999 ","  16,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502404,Melis,FCZ-10,ZUMRA,S,"  16,999 ","  16,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502405,Melis,FCZ-10,ZUMRA,M,"  16,999 ","  16,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502406,Melis,FCZ-10,ZUMRA,L,"  16,999 ","  16,999 ",3-PIECE LUXURY,25%,0%,ACTIVE
5071502407,Design#19,S122P-19,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502408,Design#19,S122P-19,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502409,Design#19,S122P-19,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502410,Design#19,S122P-19,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502411,Design#19,S122P-19,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502412,Design#19,S122P-19,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502413,Design#19,S122P-19,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502414,Design#19,S122P-19,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502415,Design#19,S122P-19,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502416,Design#19,S122P-19,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502417,Design#19,S122P-19,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502418,Design#20,S122P-20,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502419,Design#20,S122P-20,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502420,Design#20,S122P-20,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502421,Design#20,S122P-20,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502422,Design#20,S122P-20,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502423,Design#20,S122P-20,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502424,Design#20,S122P-20,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502425,Design#20,S122P-20,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502426,Design#20,S122P-20,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502427,Design#20,S122P-20,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502428,Design#20,S122P-20,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502429,Design#20,S122P-20,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502430,Design#22,S122P-22,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502431,Design#22,S122P-22,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502432,Design#22,S122P-22,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502433,Design#22,S122P-22,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502434,Design#22,S122P-22,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502435,Design#22,S122P-22,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502436,Design#22,S122P-22,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502437,Design#22,S122P-22,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502438,Design#22,S122P-22,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502439,Design#22,S122P-22,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502440,Design#21,S122P-21,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502441,Design#21,S122P-21,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502442,Design#21,S122P-21,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502443,Design#21,S122P-21,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502444,Design#21,S122P-21,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502445,Design#21,S122P-21,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502446,Design#21,S122P-21,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502447,Design#21,S122P-21,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502448,Design#21,S122P-21,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502449,Design#21,S122P-21,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502450,Design#21,S122P-21,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502451,Design#21,S122P-21,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502452,Design#10,S122P-10,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502453,Design#10,S122P-10,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502454,Design#10,S122P-10,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502455,Design#10,S122P-10,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502456,Design#10,S122P-10,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502457,Design#10,S122P-10,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502458,Design#10,S122P-10,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502459,Design#10,S122P-10,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502460,Design#10,S122P-10,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502461,Design#10,S122P-10,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502462,Design#10,S122P-10,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502463,Design#10,S122P-10,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502464,Design#32,S122P-32,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502465,Design#32,S122P-32,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502466,Design#32,S122P-32,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502467,Design#32,S122P-32,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502468,Design#32,S122P-32,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502469,Design#32,S122P-32,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502470,Design#32,S122P-32,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502471,Design#32,S122P-32,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502472,Design#32,S122P-32,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502473,Design#32,S122P-32,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502474,Design#32,S122P-32,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502475,Design#32,S122P-32,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502476,Design#32,S122P-32,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502477,Design#32,S122P-32,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502478,Design#27,S122P-27,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502479,Design#27,S122P-27,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502480,Design#27,S122P-27,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502481,Design#27,S122P-27,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502482,Design#27,S122P-27,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502483,Design#27,S122P-27,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502484,Design#27,S122P-27,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502485,Design#27,S122P-27,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502486,Design#27,S122P-27,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502487,Design#27,S122P-27,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502488,Design#27,S122P-27,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502489,Design#27,S122P-27,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502490,Design#27,S122P-27,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502491,Design#27,S122P-27,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502492,Design#27,S122P-27,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502493,Design#27,S122P-27,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502494,Design#30,S122P-30,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502495,Design#30,S122P-30,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502496,Design#30,S122P-30,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502497,Design#30,S122P-30,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502498,Design#30,S122P-30,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502499,Design#30,S122P-30,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502500,Design#30,S122P-30,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502501,Design#30,S122P-30,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502502,Design#30,S122P-30,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502503,Design#30,S122P-30,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502504,Design#30,S122P-30,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502505,Design#30,S122P-30,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502506,Design#04,S122P-04,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502507,Design#04,S122P-04,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502508,Design#04,S122P-04,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502509,Design#04,S122P-04,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502510,Design#04,S122P-04,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502511,Design#04,S122P-04,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502512,Design#04,S122P-04,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502513,Design#04,S122P-04,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502514,Design#01,S122P-01,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502515,Design#01,S122P-01,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502516,Design#01,S122P-01,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502517,Design#01,S122P-01,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502518,Design#01,S122P-01,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502519,Design#01,S122P-01,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502520,Design#01,S122P-01,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502521,Design#01,S122P-01,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502522,Design#01,S122P-01,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502523,Design#01,S122P-01,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502524,Design#13,S122P-13,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502525,Design#13,S122P-13,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502526,Design#13,S122P-13,TABEER,S,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502527,Design#13,S122P-13,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502528,Design#13,S122P-13,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502529,Design#13,S122P-13,TABEER,M,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502530,Design#13,S122P-13,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502531,Design#13,S122P-13,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502532,Design#13,S122P-13,TABEER,L,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502533,Design#13,S122P-13,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502534,Design#13,S122P-13,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502535,Design#13,S122P-13,TABEER,XS,"  1,990 ","  1,990 ",SHIRT,50%,0%,ACTIVE
5071502536,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502537,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502538,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502539,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502540,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502541,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502542,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502543,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502544,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502545,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502546,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502547,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502548,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502549,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502550,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502551,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502552,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502553,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502554,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502555,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502556,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502557,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502558,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502559,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502560,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502561,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502562,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502563,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502564,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502565,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502566,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502567,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502568,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502569,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502570,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502571,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502572,Chaotic,TSC-02,CAMBRIC,unstitched,"  4,480 ","  4,480 ",2-PIECE CAMBRIC,45%,0%,ACTIVE
5071502573,Chaotic,TSC-02,CAMBRIC,unstitched,"  4,480 ","  4,480 ",2-PIECE CAMBRIC,45%,0%,ACTIVE
5071502574,Chaotic,TSC-02,CAMBRIC,unstitched,"  4,480 ","  4,480 ",2-PIECE CAMBRIC,45%,0%,ACTIVE
5071502575,Chaotic,TSC-02,CAMBRIC,unstitched,"  4,480 ","  4,480 ",2-PIECE CAMBRIC,45%,0%,ACTIVE
5071502576,Chaotic,TSC-02,CAMBRIC,unstitched,"  4,480 ","  4,480 ",2-PIECE CAMBRIC,45%,0%,ACTIVE
5071502577,Chaotic,TSC-02,CAMBRIC,unstitched,"  4,480 ","  4,480 ",2-PIECE CAMBRIC,45%,0%,ACTIVE
5071502578,Chaotic,TSC-02,CAMBRIC,unstitched,"  4,480 ","  4,480 ",2-PIECE CAMBRIC,45%,0%,ACTIVE
5071502579,Chaotic,TSC-02,CAMBRIC,unstitched,"  4,480 ","  4,480 ",2-PIECE CAMBRIC,45%,0%,ACTIVE
5071502580,Chaotic,TSC-02,CAMBRIC,unstitched,"  4,480 ","  4,480 ",2-PIECE CAMBRIC,45%,0%,ACTIVE
5071502581,Chaotic,TSC-02,CAMBRIC,unstitched,"  4,480 ","  4,480 ",2-PIECE CAMBRIC,45%,0%,ACTIVE
5071502582,Chaotic,TSC-02,CAMBRIC,unstitched,"  4,480 ","  4,480 ",2-PIECE CAMBRIC,45%,0%,ACTIVE
5071502583,Chaotic,TSC-02,CAMBRIC,unstitched,"  4,480 ","  4,480 ",2-PIECE CAMBRIC,45%,0%,ACTIVE
5071502584,Chaotic,TSC-02,CAMBRIC,unstitched,"  4,480 ","  4,480 ",2-PIECE CAMBRIC,45%,0%,ACTIVE
5071502585,Chaotic,TSC-02,CAMBRIC,unstitched,"  4,480 ","  4,480 ",2-PIECE CAMBRIC,45%,0%,ACTIVE
5071502586,Chaotic,TSC-02,CAMBRIC,unstitched,"  4,480 ","  4,480 ",2-PIECE CAMBRIC,45%,0%,ACTIVE
5071502587,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502588,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502589,Chaotic,TSC-01,NASR-LAWN,unstitched,"  4,480 ","  4,480 ",2-PIECE LAWN,45%,0%,ACTIVE
5071502590,OFF WHITE 1,EOW-01,ESSENTIAL,M,"  1,590 ","  1,590 ",TROUSER,70%,0%,ACTIVE
5071502591,OFF WHITE 1,EOW-01,ESSENTIAL,M,"  1,590 ","  1,590 ",TROUSER,70%,0%,ACTIVE
5071502592,OFF WHITE 1,EOW-01,ESSENTIAL,S,"  1,590 ","  1,590 ",TROUSER,70%,0%,ACTIVE
5071502593,OFF WHITE 1,EOW-01,ESSENTIAL,S,"  1,590 ","  1,590 ",TROUSER,70%,0%,ACTIVE
5071502594,OFF WHITE 1,EOW-01,ESSENTIAL,S,"  1,590 ","  1,590 ",TROUSER,70%,0%,ACTIVE
5071502595,OFF WHITE 1,EOW-01,ESSENTIAL,S,"  1,590 ","  1,590 ",TROUSER,70%,0%,ACTIVE
5071502596,OFF WHITE 1,EOW-01,ESSENTIAL,S,"  1,590 ","  1,590 ",TROUSER,70%,0%,ACTIVE
5071502597,OFF WHITE 1,EOW-01,ESSENTIAL,S,"  1,590 ","  1,590 ",TROUSER,70%,0%,ACTIVE
5071502598,OFF WHITE 1,EOW-01,ESSENTIAL,S,"  1,590 ","  1,590 ",TROUSER,70%,0%,ACTIVE
5071502599,OFF WHITE 1,EOW-01,ESSENTIAL,S,"  1,590 ","  1,590 ",TROUSER,70%,0%,ACTIVE
5071502600,OFF WHITE 1,EOW-01,ESSENTIAL,S,"  1,590 ","  1,590 ",TROUSER,70%,0%,ACTIVE
5071502601,OFF WHITE 1,EOW-01,ESSENTIAL,S,"  1,590 ","  1,590 ",TROUSER,70%,0%,ACTIVE
5071502602,OFF WHITE 1,EOW-01,ESSENTIAL,S,"  1,590 ","  1,590 ",TROUSER,70%,0%,ACTIVE
5071502603,OFF WHITE 1,EOW-01,ESSENTIAL,S,"  1,590 ","  1,590 ",TROUSER,70%,0%,ACTIVE
5071502604,OFF WHITE 1,EOW-01,ESSENTIAL,S,"  1,590 ","  1,590 ",TROUSER,70%,0%,ACTIVE
